RAVE_OBS_ID,Teff,logg,MH,FeH,alphaM,SiFe,AlFe,MgFe,NiFe
20070416_1223m49_035,4129.569,1.4448192,-0.31248155,-0.32921156,0.194399,0.184152,0.1507585,0.27840173,0.0654521
20070416_1223m49_038,4646.1353,2.4833486,0.33689845,0.31790847,-0.0064390004,0.03056699,0.018368483,0.03250569,0.071872085
20070416_1223m49_134,4804.253,2.4916475,0.11182845,0.10144845,-0.00028000027,0.017685004,-0.0015115067,-0.007889904,-0.049371902
20070416_1223m49_135,4675.539,2.3679724,0.089478455,0.07697345,0.030212,0.054726005,0.052483484,0.058712706,0.051427096
20070418_1633m04_077,4572.126,2.6986136,0.15635845,0.13951845,0.032353,0.016975,0.02932848,0.089305684,0.012502104
20070420_0909m04_075,5006.3447,2.3904595,-0.47816154,-0.48430154,0.095469,0.09958199,0.10713849,0.1258417,0.023042083
20070420_0909m04_077,4783.6475,3.354456,0.44083846,0.40784845,-0.016039,0.018271,0.07151848,0.028241605,0.13332209
20070420_0909m04_082,4795.2163,2.6218824,-0.19990155,-0.20264155,0.027204,0.042483985,-0.0016175061,0.014303699,-0.014407903
20070420_1038m72_132,4153.995,1.6114717,0.04947745,0.036967453,0.027927,0.017008,0.02554949,0.0701537,0.018972099
20070423_0842m61_091,4067.2349,1.3491213,-0.14092155,-0.15695155,0.03108,0.017371997,0.03064549,0.0674647,-0.0016679019
20070423_0842m61_101,4004.3486,1.2405696,-0.05937655,-0.07398955,0.037115,0.025876,0.027986497,0.060383696,0.004625097
20070423_0956m31_086,4226.487,1.5757072,0.07307045,0.06617545,0.013684999,0.05155,0.011731498,-0.0017957911,0.011255093
20070423_0956m31_094,3761.3572,0.6640353,-0.22098155,-0.24863155,0.064054,0.016436994,0.0566255,0.1191217,-0.0253679
20070423_0956m31_101,4792.3994,2.4052298,-0.04302555,-0.05282755,0.014352001,0.031223997,0.052984502,0.021985698,0.0066110976
20070506_1113m01_072,6419.352,3.902998,-0.316209,-0.31837898,0.131385,0.126545,-0.06621075,0.2400915,-0.11408046
20070506_1113m01_081,6440.505,4.3137474,-0.34786898,-0.35526899,0.071675,0.07431501,-0.05298075,0.1511615,-0.018050432
20070506_1113m01_090,4737.908,2.768424,-0.24053155,-0.25853154,0.129859,0.13691199,0.22439848,0.1686717,0.0878821
20070506_1113m01_101,6351.162,4.2101355,-0.089882,-0.083297,0.028842,-0.0014559999,-0.09109275,0.0827965,-0.056221455
20070506_1113m01_102,5090.718,3.5012999,-0.7480915,-0.7640715,0.207899,0.19673198,0.16602844,0.30394173,0.07493204
20070506_1113m01_117,5148.725,3.0594854,-0.53981155,-0.56246156,0.195429,0.15547201,0.31553352,0.26848173,0.0821521
20070506_2048m02_055,3890.4683,1.1911525,-0.21656154,-0.24559155,0.213859,0.174302,0.2080285,0.26729172,0.045892105
20070506_2048m02_083,4739.88,2.558949,-0.25771156,-0.26372156,0.055872,0.058470994,0.10015351,0.09669469,0.032032117
20070506_2048m02_086,4810.5347,3.2648926,0.18818845,0.18876845,0.002420999,0.013519004,0.010588497,0.026851699,-0.0017178953
20070506_2048m02_101,4645.604,2.3430228,-0.31439155,-0.32665154,0.060962,0.074882,0.08569449,0.08219369,0.05349207
20070516_1010m40_043,4773.258,2.412853,-0.06668655,-0.077040546,-0.013243001,0.016583998,-0.014383502,0.0056120977,-0.008283906
20070519_1013m00_076,4971.1714,3.1026976,-0.28396153,-0.29698154,0.043096,0.033845007,0.09008148,0.06982471,0.0667921
20070519_1013m00_077,6576.346,4.031206,-0.072513,-0.102689,0.125075,0.11648801,0.05123025,0.25659752,-0.14767048
20070519_1013m00_087,4933.926,3.6640217,-0.26664156,-0.27533156,0.156689,0.12302199,0.1999445,0.2518217,0.08457211
20070519_1013m00_092,4477.8643,2.3208597,0.12505844,0.11136845,0.015395999,0.00830099,0.016418487,0.0638987,0.028902113
20070519_1013m00_142,5650.955,4.259547,0.029488,0.016408999,0.022017,0.044659,0.12003125,0.0510862,0.019366551
20070522_1010m40_048,4500.9204,2.4104216,0.18690845,0.18449846,0.024074,0.024141997,0.040088475,0.06645268,-0.012687907
20070522_1010m40_051,4314.3115,1.7736701,-0.28307155,-0.29526156,0.048124,0.068542,0.1023325,0.08344871,0.023102105
20070523_1523m02_048,5262.4077,3.658159,-0.01490855,-0.01622655,-0.006247001,-0.029245699,-0.0023364983,-0.0233023,0.0283631
20070523_1523m02_055,3818.0225,0.87230074,-0.34181154,-0.35838154,0.22632901,0.156232,0.22500749,0.2771317,0.04758209
20070523_1523m02_071,4764.332,2.433852,-0.01504255,-0.02727755,0.030369997,0.043810003,0.05930449,0.039390698,0.021272298
20070523_1523m02_074,6985.7715,3.7206411,-0.05106,0.042208,0.331655,0.243703,0.06751225,0.4156835,-0.19194745
20070524_1057m45_030,4746.6885,2.412853,-0.17919154,-0.19265155,0.119949,0.16939202,0.13290751,0.13223171,0.06403211
20070525_1553m09_133,7137.204,3.7892814,-0.042453,-3.6500394E-05,0.234175,0.23281452,-0.086433254,0.362115,-0.25770292
20070525_1553m09_134,4693.621,2.4236445,0.042825453,0.026320452,0.012509,0.012071,0.015766492,0.0228607,0.017851098
20070601_0851p11_021,4345.1577,1.8844719,-0.05023255,-0.06436955,0.017260998,0.009250004,-0.033292502,0.0458767,-0.0025598928
20070601_0851p11_025,4623.882,2.3161128,-0.052311547,-0.073058546,0.105509,0.114199,0.1160855,0.16717869,0.042697094
20070601_0851p11_033,6657.4575,4.2771683,-0.011812001,-0.0063444003,0.038723,0.0521594,-0.07415735,0.0337612,0.0035099518
20070601_0851p11_034,6380.918,4.129368,0.032855,0.028200999,0.037210003,0.071637005,0.0072622523,0.052801803,-0.00657445
20070601_0851p11_057,6467.0273,3.7566364,-0.069402546,-0.14084154,0.171729,0.18638101,-0.041185513,0.46836072,0.05491209
20070601_0851p11_071,4413.583,2.0758305,0.00065017,-0.01839155,-0.0009809993,0.0066197207,-0.013061501,0.01128702,0.016948098
20070601_0851p11_136,6456.398,4.03202,-0.186179,-0.199949,0.072299,0.115757,0.080004245,0.1323165,0.033509538
20070602_1922m59_012,4294.701,2.1065063,0.27390847,0.25393847,0.030799001,0.05118099,0.054338485,0.0819467,0.05118206
20070602_1922m59_021,6550.925,4.5815816,-0.029905,-0.014549,-0.044076003,-0.058038995,-0.08250674,-0.032364503,0.000967551
20070602_1922m59_033,6213.715,4.081074,-0.199469,-0.206769,0.055599004,0.083671,0.11406925,0.0963665,-0.0020204484
20070808_2348m16_137,5034.1826,4.462765,-0.29348898,-0.299979,0.108385,0.07272601,0.19079126,0.18647152,0.07250956
20070808_2348m16_149,4841.309,3.1586463,0.03484445,0.021728452,0.0046809986,0.023869,0.05658849,0.029260699,0.051723097
20070809_2348m16_136,6399.3745,4.1004853,-0.295499,-0.276209,0.099175,0.142431,-0.01775074,0.1997715,0.14635557
20070809_2348m16_137,4817.7505,2.4110348,-0.17289154,-0.18983155,0.055565,0.089392014,0.0945615,0.07989171,0.022372112
20070812_0006m19_025,4814.9375,2.7185924,-0.21047156,-0.22077155,0.017343,0.030710995,0.0900515,0.037124693,0.020372108
20070812_0006m19_026,6512.9727,4.032668,-0.151139,-0.193019,0.113865,0.192691,0.18502524,0.2423715,-0.10885045
20070812_0006m19_031,4724.759,2.383561,-0.044590548,-0.052871548,0.030377,0.039187,0.04804849,0.0387327,0.0030850992
20070812_0006m19_035,4113.1997,1.4915075,-0.36233154,-0.37913156,0.210489,0.19181201,0.1919975,0.28506172,0.096552104
20070812_0006m19_039,5301.398,4.613833,-0.055951998,-0.058069,-0.037091002,-0.093342,0.017284058,-0.075311504,-0.04150345
20070812_0006m19_044,6191.541,4.2822957,-0.189419,-0.194489,0.036297,0.087501004,-0.0010907501,0.047825694,0.021859542
20070812_0006m19_061,4988.041,2.5050962,-1.2740616,-1.2584616,0.218509,0.16532207,-0.18217146,0.26491177,0.08133209
20070813_0138m19_084,6153.7524,4.305872,0.078379996,0.08114,-0.0061326,0.0184711,-0.03057275,-0.004872501,0.012220554
20070813_0138m19_094,6130.3237,4.246661,-0.041426,-0.045261998,0.008307001,0.042380996,0.02270625,-0.011581503,0.011382848
20070813_0138m19_106,6197.201,4.0997543,-0.034419,-0.034048997,0.023670001,0.028097497,0.033908248,0.0073224977,0.034559548
20070813_0138m19_110,5934.673,4.3186903,-0.065246,-0.059417002,-0.031332,-0.031503,-0.06387674,-0.077127494,-0.03456045
20070814_0145m02_055,6652.6963,4.3206367,-0.297429,-0.30946898,0.079671,0.08633199,-0.07253075,0.17437148,-0.10652044
20070814_0145m02_075,6106.468,4.3763723,0.101032,0.101051,-0.0177297,-0.018311001,0.010539256,-0.0512945,0.018029556
20070814_0145m02_076,6398.758,4.2510853,-0.097059004,-0.097729005,0.024231998,0.031948306,-0.059830748,0.0401661,0.06493536
20070814_0145m02_077,5044.7236,3.4795702,-0.10639155,-0.11009154,0.088529,0.071711995,0.1370785,0.14191169,0.0420791
20070814_0145m02_105,6229.24,3.7731743,-0.10830155,-0.13569155,0.025883,0.007343009,-0.019846901,0.1043657,-0.0742479
20070814_0145m02_114,4672.884,2.608652,-0.094452545,-0.10991155,0.0016670004,0.012539998,0.060610496,0.020501703,0.0304541
20070814_0145m02_115,6130.1875,4.1272316,-0.131279,-0.046116002,0.007436,-0.20506203,-0.24786377,-0.019515507,-0.20742345
20070814_0145m02_117,4531.7,2.4846816,-0.28982154,-0.30385154,0.168689,0.16151202,0.21838948,0.23827171,0.0944421
20070814_0145m02_118,4358.9307,1.8857797,-0.25310156,-0.27168155,0.0026840009,0.013906002,-0.0271115,0.03685169,-0.0081679225
20070814_0145m02_128,6148.7744,4.213983,-0.096708,-0.093391,0.00129,0.019774102,-0.058508754,-0.014436498,-0.047028452
20070814_1553m09_123,4164.4185,1.4246289,-0.24346155,-0.23609155,0.037261,0.068192005,-0.26499146,0.023769706,-0.033627898
20070822_0243m16_126,4604.0146,2.4082887,0.09400845,0.08405645,0.063729,0.07244401,0.046380505,0.088438705,0.048414096
20070822_0243m16_134,6335.0815,3.7630923,-0.40693155,-0.43433154,0.166289,0.20151198,0.015488476,0.21892169,-0.011707932
20070823_1608m12_075,4612.966,2.6190302,0.11618845,0.09979345,0.003105998,0.019589007,0.013623491,-0.008956298,0.0347071
20070825_0051m27_028,6086.6104,4.3781962,-0.108519,-0.112179,0.006263001,0.055228002,0.04362125,0.010158502,0.017739557
20070825_0051m27_092,5635.045,4.473523,-0.35716897,-0.365409,0.035600998,0.019981027,0.05640924,0.0930275,-0.0032904446
20070825_0051m27_117,4560.261,2.3925085,0.34735847,0.33172846,-0.013752,0.0031729937,-0.012501508,0.018383712,0.03527209
20070825_0051m27_127,4122.7373,1.3685521,-0.65093154,-0.66166157,0.22198899,0.24330205,0.09797853,0.29786175,0.06698209
20070830_2233m07_015,5787.753,4.414329,-0.07524,-0.074988,-0.031799,-0.029528998,-0.051719747,-0.06527049,-0.025550447
20070830_2233m07_047,5334.5747,4.663736,-0.093864,-0.089724004,-0.0085296,-0.032222994,-0.0051187426,0.024481505,-0.025616445
20070830_2233m07_057,4702.048,2.3868368,-0.12122155,-0.14214155,0.097499,0.121472,0.1069185,0.13522169,0.048074096
20070830_2233m07_058,6258.474,4.156935,0.025124,0.025067,0.0055529997,0.013793001,-0.095531754,0.0363843,-0.17662646
20070830_2233m07_127,5445.6646,4.620194,0.036795,0.038758002,-0.017174799,-0.058548,-0.05003675,-0.027340498,-0.03154345
20070830_2233m07_134,4826.6304,2.4264886,-0.17798156,-0.18440154,0.040054,0.05255398,0.09785749,0.04395169,0.0043220967
20070831_0021m10_004,4608.398,2.3620808,0.13413845,0.12228845,0.033726,0.030955002,-0.0022915155,0.049321696,0.022002101
20070831_2237m15_023,4807.866,2.3860152,-0.40070155,-0.42225155,0.23115899,0.255692,0.2586315,0.30541173,0.1008521
20070831_2237m15_024,6919.1064,3.905363,-0.393389,-0.444609,0.085074,0.14345402,-0.07883078,0.1066125,0.05131957
20070831_2237m15_025,5120.686,3.0423748,-1.1265615,-1.1274616,0.164739,0.15277207,-0.1622715,0.19618171,0.03943205
20070831_2237m15_028,6047.5195,4.0229464,0.144251,0.136731,-0.0091736,-0.023929998,0.11062925,-0.008979499,-0.01199045
20070831_2237m15_052,5876.571,4.4699087,-0.180349,-0.17863901,-0.0053793998,0.019236997,-0.04475075,-0.0007184893,-0.06801045
20070831_2237m15_060,6133.5195,3.826921,0.0016801,-0.019103,-0.080111,-0.022123901,-0.16027673,-0.0954154,-0.6163865
20070831_2237m15_065,5988.3486,4.01447,0.130651,0.12654099,0.012692001,0.044989005,0.07737926,0.019434512,0.039139554
20070831_2237m15_067,4180.081,1.559406,-0.40634155,-0.42164156,0.210289,0.20781201,0.2450445,0.2826417,0.090972096
20070831_2237m15_075,6175.8643,3.8034499,0.032556,0.028649002,0.041626,0.088891,0.13043125,0.0468793,-0.004981447
20070831_2237m15_087,4676.045,2.4028509,0.05904445,0.050971452,0.0014490001,0.026572,0.036875498,0.015578698,0.0040650964
20070831_2237m15_103,3925.0488,1.2715877,0.08565245,0.04728445,0.075759,0.050212998,0.11866251,0.15928969,0.021559093
20070831_2237m15_106,5616.2812,4.309426,-0.017488,-0.020361,0.0072760005,0.0308817,0.10394125,0.0013315007,0.03092355
20070831_2237m15_117,4668.2974,4.661855,0.14570099,0.153291,-0.025224,-0.10118901,-0.043580756,-0.07877851,0.004889548
20070831_2237m15_118,5830.22,4.3476005,0.116121,0.104011,-0.024317,0.007228002,0.071819246,-0.007709503,0.018789552
20070831_2237m15_119,5732.08,4.184154,-0.172739,-0.244319,0.043996997,-0.02963899,-0.076380745,0.11220703,0.01257956
20070831_2237m15_120,5465.462,3.8699439,-0.36275154,-0.36545154,0.013087001,-0.015177012,0.014908493,0.027525693,0.04344207
20070831_2237m15_125,5753.402,4.218699,-0.0015748001,-0.0065973,0.011071,0.0003615003,0.11237755,0.0419252,-0.0023251483
20070905_0340m10_077,6855.468,4.0535026,-0.121139,-0.156689,0.067065,0.178901,-0.18980072,0.33391148,0.12748055
20070905_0340m10_107,4572.654,2.6219535,0.07851945,0.06436345,0.060795,0.060185,0.07553351,0.12127769,0.041397095
20070905_0340m10_114,6479.751,3.952916,0.107001,0.098721996,0.035789996,0.081192,0.01978825,0.10509951,-0.14412606
20070907_1922m59_012,6548.5996,4.4439993,0.0555,0.06574701,0.0051959995,0.013456494,-0.07578476,-0.0018455088,-0.022666458
20070907_2219m03_002,5941.7705,4.20675,0.014781999,0.0069154995,0.0031209998,0.0146395,0.052554756,-0.022202002,0.059365053
20070907_2219m03_048,4721.6406,2.7080984,-0.12052154,-0.13710155,0.048606,0.042272,0.10521849,0.0819287,0.027565092
20070907_2219m03_054,4755.132,2.5307992,0.23325846,0.21234845,-0.017870001,-0.0009879917,0.030538514,-0.054533288,0.055612102
20070907_2219m03_055,3972.7551,1.1302476,-0.46889156,-0.47635156,0.22928901,0.181312,0.13204849,0.31697172,0.07408211
20070907_2219m03_057,4759.691,2.6003733,-0.42339155,-0.43426156,0.159299,0.16202202,0.23547551,0.20975171,0.08098209
20070907_2219m03_058,4802.7227,2.7913313,0.00289465,-0.00442335,0.008921001,0.0031100016,0.0033902952,0.0259027,0.023852898
20070907_2219m03_070,4605.2456,2.3865206,0.20166846,0.18796845,0.011486001,0.014828011,-0.0052015036,0.0561177,0.030432105
20070907_2219m03_071,6296.901,3.8010075,-0.13616155,-0.13617155,0.140139,0.083202,0.0036884993,0.06594969,-0.0163479
20070907_2219m03_075,4818.797,2.4479816,-0.07124255,-0.08140555,0.023003,0.048121005,0.00013750046,0.029915702,0.0029980987
20070907_2219m03_078,6274.1045,3.8549013,-0.069646,-0.066951,0.068434,0.080929995,-0.016896755,0.1435065,-0.02179145
20070907_2219m03_080,4645.3677,2.3129795,0.15842845,0.15483846,0.014653999,0.026435986,-0.12915151,0.028052688,0.0140021
20070907_2219m03_090,5802.701,4.382258,-0.13543901,-0.140049,0.013571,0.020236984,0.10927144,0.024761483,0.019147545
20070907_2219m03_098,4861.845,2.4457316,-0.13125154,-0.13613155,0.016171,0.03798201,0.0638485,0.01799471,0.0007121116
20070907_2219m03_107,4325.237,2.0434144,0.08827845,0.078901455,0.0049990006,0.0014199913,0.0234655,0.032245696,0.028059095
20070907_2219m03_110,5471.6123,4.2904224,0.108011,0.086815,-0.02332,-0.051849,0.23724526,-0.020361498,0.04896556
20070907_2219m03_119,4647.8877,2.3288038,-0.12797154,-0.14766155,0.11142901,0.127152,0.1216485,0.14951171,0.052764103
20070908_0101m34_083,6474.158,4.396292,-0.22117901,-0.218599,0.06869,0.099817,-0.042240754,0.1095815,-0.0030304492
20070908_0101m34_091,6231.1265,4.4336762,0.077626996,0.08129,-0.028367,0.0073879957,-0.042249754,-0.059641503,0.0011105463
20070909_0052m65_009,6410.534,4.2282166,-0.039637,-0.042569,0.079843,0.111912,0.03312225,0.1609035,-0.064947456
20070909_2213m16_118,5634.0923,4.379126,0.107591,0.095755994,-0.028438,0.0013290048,0.024144247,-0.018462501,0.05619456
20070909_2213m16_125,5000.6,4.675025,-0.126139,-0.13385901,0.085996,0.09416601,0.17204325,0.18269151,0.04403256
20070909_2213m16_131,5715.9937,4.128287,-0.056968,-0.062833995,0.0032869997,0.005679995,0.12005025,0.054422792,0.016062148
20070911_2229m20_076,5136.417,4.486534,0.062935,0.065343,0.012143001,-0.0065659955,0.087737255,0.0342182,0.011427559
20070912_0259m12_046,6028.499,4.3420105,-0.01665,-0.012448001,-0.00995558,-0.0027940003,-0.04529875,-0.0436615,-0.022586752
20070917_2222m11_012,4767.476,2.3808744,-0.09272255,-0.10598155,0.103229,0.135701,0.21205851,0.16336069,0.0354741
20070917_2222m11_015,4831.9146,2.7933154,-0.23956154,-0.24640155,0.040131003,0.056641012,0.061441496,0.047764704,0.02521211
20070917_2222m11_019,5105.769,2.5578501,-0.29793155,-0.32776156,0.058701,0.07204801,0.0982365,0.088282704,0.013952106
20070917_2222m11_060,5439.968,4.0663724,0.120431,0.10265899,-0.0047982,0.056249,0.16490129,0.018767498,0.030161567
20070917_2222m11_070,6296.01,4.3531957,0.017555,0.0056564007,0.0043050004,0.048440598,0.014004851,0.0160391,0.015386151
20070917_2222m11_072,4663.708,2.5413322,-0.47529155,-0.48556155,0.185889,0.19539201,0.2424915,0.2518717,0.0902721
20070917_2222m11_079,6012.3003,4.171408,-0.140159,-0.29913902,0.0004820004,-0.37402898,-0.60239077,0.06730153,-0.38490045
20070917_2222m11_082,5973.5757,4.4246545,-0.104789,-0.107919,0.010538001,0.0351507,0.014857248,0.007683493,0.025327548
20070917_2222m11_084,5194.8354,4.0232882,-0.16900155,-0.17755155,0.129589,0.087092005,0.2193885,0.2197717,0.06195511
20070917_2222m11_088,5584.25,4.575758,-0.198659,-0.200449,0.008928999,0.0011260062,0.027279258,0.04250893,0.019619554
20070917_2222m11_090,4565.5283,2.3931885,-0.37235156,-0.38831154,0.216199,0.258292,0.2639095,0.2950717,0.07842207
20070917_2222m11_136,4554.926,2.3840008,0.31543845,0.29567847,-0.0016370006,0.015154988,-0.030691504,0.03526467,0.025672078
20070920_0346m30_105,5011.343,2.915796,-0.12780155,-0.13288155,0.052411996,0.050600998,0.1301685,0.0902017,0.011952102
20070920_0346m30_110,5300.654,2.4828825,-0.72761154,-0.72495157,0.112479,0.08088201,-0.33546144,0.10481173,-0.09302789
20070929_2208m08_122,5647.4077,4.514084,0.0049488,0.008646,-0.034469,-0.0087872,-0.03241675,-0.053358704,0.0006945487
20070929_2208m08_128,4748.212,2.814672,0.26693845,0.23749845,0.0027659982,0.013703003,0.019258514,0.037180707,0.0363421
20070929_2208m08_136,5545.655,4.043246,-0.0071010003,-0.014325,0.0037770001,-0.012474,0.20121524,0.024258498,-0.015678447
20070929_2208m08_143,5260.828,4.1906557,0.320331,0.282211,-0.058031,0.10392898,0.07498926,-0.026608497,0.07693955
20070929_2208m08_147,4658.31,2.6806579,0.10171845,0.08560845,-0.0006720014,0.024812996,0.030788481,0.019175693,0.0259521
20070929_2345m10_041,6587.77,4.440448,-0.05647,-0.041199,0.031141998,-0.0034490004,-0.045757756,0.0714295,-0.058261454
20070930_0234m04_001,5633.765,4.0541773,0.206221,0.176181,-0.01027041,0.098368004,0.13598926,-0.006938502,0.13140954
20070930_0234m04_009,6246.9067,3.823133,-0.22796156,-0.25690156,0.062257998,0.059505016,-0.09106147,0.12424171,0.040672123
20071001_0203m04_056,4748.8525,2.9563177,0.18785845,0.17205845,-0.0071900003,0.015436992,0.02763851,0.026020706,0.033462107
20071001_0203m04_067,6300.6445,4.127854,0.026992,0.043151,-0.090881,-0.107198,-0.04217775,-0.1262575,0.029029548
20071001_0203m04_080,4893.1733,2.4450793,-0.26861155,-0.28068155,0.042547002,0.063118994,0.1079935,0.053344697,0.014982104
20071001_0203m04_116,5945.5366,4.321556,-0.079531,-0.081947,-0.0011007003,0.009125002,-0.0048517585,-0.008139506,0.010956548
20071001_0203m04_126,4933.472,2.42406,-0.32632154,-0.33805156,0.031405002,0.045104027,0.10604151,0.050291717,0.0042721033
20071002_0318m02_060,4785.3433,2.7771986,0.01244145,0.00341345,-0.002599001,0.014098,-0.0013364982,0.0079924,0.012627101
20071002_0318m02_064,6409.4443,4.2892528,-0.082374,-0.092973,0.047753,0.098262005,0.021209247,0.1764505,-0.03244645
20071002_0318m02_069,6195.325,4.164721,-0.18901901,-0.189619,0.030344998,0.041747004,0.009829253,0.0395692,-0.010850444
20071002_0318m02_070,4657.5205,2.6002352,-0.44221154,-0.46305156,0.213679,0.22200203,0.2811735,0.30203173,0.10292211
20071002_0318m02_072,4651.384,2.3774045,0.09213445,0.07474245,0.009842999,0.022854,0.012814492,0.0284857,0.024358094
20071002_0318m02_077,5715.8384,4.179793,0.215461,0.203841,-0.0177094,0.032005996,0.066889256,-0.0314025,0.07262954
